Timestamp,On what day did you attend the course?,Which course did you attend?,Where did you attend the course?,How worthwhile was attending the course for you?,Did you feel that the training course atmosphere was welcoming?,Did you feel comfortable interacting with the instructors?,Was the course content new for you?,Do you think that the instructors were knowledgable about the material being taught?,Do you think that the instructors gave clear answers to questions?,Do you think that the instructors were good communicators?,How likely is it that you will use this technology more in your research?,Do you feel confident to apply what you have learnt at the training?,Which parts of the course did you find most useful? Why?,Which parts of the course did you find least useful? Why?,How likely is it that you would recommend Intersect training courses to colleagues?,Do you have any other suggestions or feedback on this course or Intersect Training in general?,Delivery,Primary Trainers,Uni_short,Course_code,Role,Year,Quarter,Month,Week,Day,Registered,Attended,Course_type,Duration,Tool,Unique_ID
28/10/2020 12:09:03,20/10/2020,Programming with R,University of New South Wales,9,8,9,10,10,8,8,9,6,Learning about how to use R,Unsure how to apply to my own data - but this was literally the first training course on using R,8,"For complete beginners, I think we need to have more explanation for each of the functions and symbols put down. One of the instructors was more thorough, whereas the other one was quieter and spoke much less.",Online,"NB,MR",UNSW,R101,,2020,4,10,43,Tue,26,19,,1,R,44124_UNSW_R101
28/10/2020 12:23:10,28/10/2020,Data Manipulation and Visualisation in R,"University of Technology, Sydney",9,10,10,10,10,10,10,8,7,,,9,,,,UTS,R203,,2020,4,10,44,Wed,,,,1,R,44132_UTS_R203
28/10/2020 12:23:27,28/10/2020,Data Manipulation and Visualisation in R,"University of Technology, Sydney",9,9,9,9,9,9,9,8,6,,,9,,,,UTS,R203,,2020,4,10,44,Wed,,,,1,R,44132_UTS_R203
28/10/2020 12:24:56,28/10/2020,Data Manipulation and Visualisation in R,"University of Technology, Sydney",10,10,10,8,10,10,10,9,8,"The course entirely in general, as I am new to R.",N/A,9,N/A,,,UTS,R203,,2020,4,10,44,Wed,,,,1,R,44132_UTS_R203
28/10/2020 12:25:09,28/10/2020,Data Manipulation and Visualisation in R,"University of Technology, Sydney",9,9,9,7,9,9,9,10,8,,,8,Only the minor issue that the teachers internet connection was unstable at times causing small segments of robot talk (over both days).  ,,,UTS,R203,,2020,4,10,44,Wed,,,,1,R,44132_UTS_R203
29/10/2020 18:08:12,07/10/2020,Surveying with Qualtrics,The University of Sydney,10,10,10,10,10,10,10,10,8,Difference options in Qualtrics and how to use them,Nothing. I hope there could be more exercises to practice outside the working survey,10,,Online,JZ,USYD,QLTRICS101,,2020,4,10,41,Wed,18,18,,0.5,Qualtrics,44111_USYD_QLTRICS101
30/10/2020 14:33:12,30/10/2020,Getting started with NVivo,Southern Cross University,10,10,10,8,10,10,10,10,8,Practical application ,,10,,Online,SG,SCU,NVIVO101,,2020,4,10,44,Fri,31,13,,0.5,NVivo,44134_SCU_NVIVO101
30/10/2020 14:34:38,30/10/2020,Getting started with NVivo,Southern Cross University,10,9,10,9,10,10,10,10,9,All. Great that I was able to use NVivo for myself whilst the instructor demonstrated,All great.,10,No.,Online,SG,SCU,NVIVO101,,2020,4,10,44,Fri,31,13,,0.5,NVivo,44134_SCU_NVIVO101
30/10/2020 14:34:48,30/10/2020,Getting started with NVivo,Southern Cross University,8,9,9,9,10,9,9,9,8,General overview,"Boolean coding - it was good, just required less time as we already know that ",9,Good pacey course which I liked,Online,SG,SCU,NVIVO101,,2020,4,10,44,Fri,31,13,,0.5,NVivo,44134_SCU_NVIVO101
30/10/2020 14:36:01,30/10/2020,Getting started with NVivo,Southern Cross University,10,10,10,10,10,10,10,10,10,"Learning how to code and use nodes, plus how to import surveys and endnote into the software. So helpful. Motivates me to do some more research. Also having the second person there for tech support while instructer did their thing was good as it made asking questions feel like less of an interruption.",Not applicable. I think stuff that was over my head will become clearer as I use it.,10,Nope thanks,Online,SG,SCU,NVIVO101,,2020,4,10,44,Fri,31,13,,0.5,NVivo,44134_SCU_NVIVO101
30/10/2020 14:36:19,30/10/2020,Getting started with NVivo,Southern Cross University,10,10,10,8,10,7,9,9,7,All of the information,All good,10,It really could be extended to the full day to allow time to be able to practice the steps. I couldn't keep up mirroring the actions but I still got a lot out of watching the demonstration. ,Online,SG,SCU,NVIVO101,,2020,4,10,44,Fri,31,13,,0.5,NVivo,44134_SCU_NVIVO101
30/10/2020 14:38:30,30/10/2020,Getting started with NVivo,Southern Cross University,10,10,10,9,10,10,10,10,8,"The overview of so many functionality shows the purpose of using NVivo from start to finish, which I liked","Downloading the files for myself, as it wasn't practical/quick enough to watch the shared screen and do things. ",10,"It was very helpful, dynamic (for an online software workshop!) and I liked that it doesn't waste time on fixing all the tiny personal issues that arise, which we can figure out ourselves when practicing in our own time, and instead focused on showing as many interesting functionalities as possible in the time available. Thank you for this service and great presenter! ",Online,SG,SCU,NVIVO101,,2020,4,10,44,Fri,31,13,,0.5,NVivo,44134_SCU_NVIVO101
30/10/2020 15:22:41,30/10/2020,Collecting Web Data,Deakin University,9,10,8,10,9,9,8,8,8,,,9,,Online,AG,Deakin,WEBDATA201,,2020,4,10,44,Fri,33,29,,1,Python,44134_Deakin_WEBDATA201
30/10/2020 15:41:35,30/10/2020,Collecting Web Data,Deakin University,8,10,10,10,10,9,10,8,8,,,9,,Online,AG,Deakin,WEBDATA201,,2020,4,10,44,Fri,33,29,,1,Python,44134_Deakin_WEBDATA201
30/10/2020 16:05:04,30/10/2020,Collecting Web Data,Deakin University,10,10,10,8,10,10,10,10,10,Step by step explaining,My Deakin machine not accepting scrapy,10,I have done face to face learning of ruby and tried to learn myself with selenium and beautiful soup and failed and become confused. Now with Andrew and Jerry's course I can finally web scrape freely. Thanks!,Online,AG,Deakin,WEBDATA201,,2020,4,10,44,Fri,33,29,,1,Python,44134_Deakin_WEBDATA201
30/10/2020 17:08:14,30/10/2020,Collecting Web Data,Deakin University,10,10,10,10,8,9,8,10,8,"- Understand the structure of a website and where to look for information
- Scape similar for basic scraping
- Short introduction to Python coding for more complex tasks (obviously in a few hours you cannot cover it completely but it is great to know what is possible and knowing where to look for more info)",,10,Would be very interested in Twitter / Facebook API training to complement this training! Thanks a lot for this,Online,AG,Deakin,WEBDATA201,,2020,4,10,44,Fri,33,29,,1,Python,44134_Deakin_WEBDATA201
02/11/2020 11:20:00,27/10/2020,Data Manipulation and Visualisation in R,"University of Technology, Sydney",7,8,7,7,7,7,7,7,8,comparison of social media,,7,,Online,KT,UTS,R203,,2020,4,10,44,Tue,20,13,,1,R,44131_UTS_R203
02/11/2020 12:43:21,27/10/2020,Data Manipulation and Visualisation in R,"University of Technology, Sydney",9,9,10,8,10,10,10,7,9,graph visualization,Nothing. I did not have any experience in R so each part was useful for me.,10,"If Intersect can offer different sessions in different time for courses, it would be great.",Online,KT,UTS,R203,,2020,4,10,44,Tue,20,13,,1,R,44131_UTS_R203
03/11/2020 12:31:55,03/11/2020,Getting started with NVivo,University of New South Wales,7,10,10,10,10,10,10,5,5,The content,Co-instructors were not very quick to help people with IT issues,7,,Online,SG,UNSW,NVIVO101,,2020,4,11,45,Tue,24,18,,0.5,NVivo,44138_UNSW_NVIVO101
03/11/2020 12:31:56,03/11/2020,Getting started with NVivo,University of New South Wales,10,10,10,5,10,10,10,10,10,all,all,10,,Online,SG,UNSW,NVIVO101,,2020,4,11,45,Tue,24,18,,0.5,NVivo,44138_UNSW_NVIVO101
03/11/2020 12:32:17,03/11/2020,Getting started with NVivo,University of New South Wales,7,8,10,10,10,10,10,10,6,all of it,using trial version of NVIVO - there were some differences with tech being used in the course (e.g. nodes) so that's something to be aware of for next time,8,,Online,SG,UNSW,NVIVO101,,2020,4,11,45,Tue,24,18,,0.5,NVivo,44138_UNSW_NVIVO101
03/11/2020 12:32:26,03/11/2020,Getting started with NVivo,University of New South Wales,9,9,9,10,10,9,9,10,8,Coding,None,10,"Great training, helps a lot",Online,SG,UNSW,NVIVO101,,2020,4,11,45,Tue,24,18,,0.5,NVivo,44138_UNSW_NVIVO101
03/11/2020 12:32:28,03/11/2020,Getting started with NVivo,University of New South Wales,7,8,9,2,9,8,8,10,8,Analysis,Basics,9,,Online,SG,UNSW,NVIVO101,,2020,4,11,45,Tue,24,18,,0.5,NVivo,44138_UNSW_NVIVO101
03/11/2020 12:38:33,03/11/2020,Getting started with NVivo,University of New South Wales,5,9,9,4,10,6,6,10,3,the course was thorough - in fact too thorough for an introduction! Less information using a very standard approach (eg 1 interview transcript) to work thought he features of NVivo would have been better for me. ," I wasn't aware of the limitations of NVivo for Mac before I started. as the course progressed rapidly the amount of looking around menus etc and ""translation"" I had to do made it difficult to keep up. This is not the presenters issue, but if there was demand NVivo for Mac would be useful to run as a separate course. ",3,please see above. thanks for the opportunity to attend. ,Online,SG,UNSW,NVIVO101,,2020,4,11,45,Tue,24,18,,0.5,NVivo,44138_UNSW_NVIVO101
03/11/2020 13:12:13,03/11/2020,Getting started with NVivo,University of New South Wales,9,9,9,5,9,9,9,9,9,,,10,,Online,SG,UNSW,NVIVO101,,2020,4,11,45,Tue,24,18,,0.5,NVivo,44138_UNSW_NVIVO101
03/11/2020 13:14:05,03/11/2020,Getting started with NVivo,University of New South Wales,10,10,10,9,10,10,10,10,10,"Even though I watched some videos in nVivo website and YouTube, this training was valuable and helpful. The course makes nVivo more useful. The contents of the course were useful overall (concise and detailed, basic + advanced, flexible speed of the class, preparation of sample files to import or open),  and demonstrations of details of features were helpful (e.g., showing not just text search but also various options of the search).  ","My nVivo is windows version and the demonstrated nVivo was v12 pro (guess, mac version). Their menus (windows version menus were textual, and showdropdown submenu only after clicking the menu (e.g., Diagrams) and mac  version menu were graphical and no need to click the menu) were were different.",10,"ICase studies or other levels of training for nVivo (e.g., intermediate, advanced).",Online,SG,UNSW,NVIVO101,,2020,4,11,45,Tue,24,18,,0.5,NVivo,44138_UNSW_NVIVO101
04/11/2020 12:37:06,04/11/2020,Data Capture and Surveys with REDCap,Bendigo Health,10,10,10,10,10,10,10,10,7,How to start,We didn't get to the electronic consent but I understand why!,10,"No, it was extremely worthwhile.  Thanks ",,,,REDCAP101,,2020,4,11,45,Wed,,,,0.5,REDCap,44139__REDCAP101
04/11/2020 12:37:50,04/11/2020,Data Capture and Surveys with REDCap,Bendigo Health,9,9,9,7,10,10,10,9,10,The knowledge of the instruction staff made comparison to other platforms easier,Nil,10,,,,,REDCAP101,,2020,4,11,45,Wed,,,,0.5,REDCap,44139__REDCAP101
05/11/2020 12:45:46,04/11/2020,Excel for Researchers,The University of Sydney,10,10,10,10,10,10,10,10,10,Practical approach,,10,Recording session to then be available for participants to go back over things in their time\pace,Online,JZ,USYD,EXCEL101,,2020,4,11,45,Wed,15,12,,1,Excel,44139_USYD_EXCEL101
05/11/2020 12:50:00,04/11/2020,Excel for Researchers,The University of Sydney,10,10,10,8,10,10,10,8,9,,,10,,Online,JZ,USYD,EXCEL101,,2020,4,11,45,Wed,15,12,,1,Excel,44139_USYD_EXCEL101
05/11/2020 12:50:54,04/11/2020,Excel for Researchers,The University of Sydney,8,9,10,9,9,9,9,7,7,Creating graphs from data because this skill would be useful for my study,N/A,8,None,Online,JZ,USYD,EXCEL101,,2020,4,11,45,Wed,15,12,,1,Excel,44139_USYD_EXCEL101
05/11/2020 12:55:03,04/11/2020,Excel for Researchers,The University of Sydney,9,10,10,7,10,10,10,7,8,"manipulating and cleaning up data, I have used excel to record/calculate experimental data for several years but never used these options","nothing, revision is always good",9,"although it's difficult to find the time for long courses, the fact that this course was a day's worth of time was necessary to avoid falling behind/getting confused and to give the instructor time to repeat things and sort out individual issues",Online,JZ,USYD,EXCEL101,,2020,4,11,45,Wed,15,12,,1,Excel,44139_USYD_EXCEL101
05/11/2020 12:56:46,04/11/2020,Excel for Researchers,The University of Sydney,10,10,10,7,10,10,10,8,8,"All practical parts about data selection, manipulation and visualisation",Was all good,10,"I was wondering whether it would be possible to add some of the standard calculations you do with the data analysis plug-in such as correlation-coeff., standard variation, median etc. ",Online,JZ,USYD,EXCEL101,,2020,4,11,45,Wed,15,12,,1,Excel,44139_USYD_EXCEL101
05/11/2020 16:49:35,05/11/2020,Longitudinal Trials with REDCap,,7,7,7,8,7,8,8,7,5,,,6,,,,,REDCAP201,,2020,4,11,45,Thu,,,,0.5,REDCap,44140__REDCAP201
05/11/2020 17:01:14,05/11/2020,Collecting Web Data,,9,9,9,9,9,10,9,10,7,,,9,,,,,WEBDATA201,,2020,4,11,45,Thu,,,,1,Python,44140__WEBDATA201
05/11/2020 21:27:21,04/11/2020,Excel for Researchers,The University of Sydney,10,10,10,7,10,10,10,10,10,Being able to do the worked examples myself at the same time as the instructor as this is the most effective learning method for me.,No parts of the course were not useful,10,"Would be good to have some written dot point style quick guides for the processes learnt during the training, as if I don't use the training in the very near future it is likely I will forget how to do many of the things taught",Online,JZ,USYD,EXCEL101,,2020,4,11,45,Wed,15,12,,1,Excel,44139_USYD_EXCEL101
06/11/2020 12:29:20,06/11/2020,Data Manipulation and Visualisation in R,La Trobe University,9,9,10,7,10,10,10,10,9,"Explanations of how things in R work -> not just what to do, but why they operate the way they do. Helps with trouble shooting, graph layers, etc",,10,,,,LTU,R203,,2020,4,11,45,Fri,,,,1,R,44141_LTU_R203
06/11/2020 12:45:19,06/11/2020,Data Manipulation and Visualisation in R,University of New South Wales,10,10,10,8,10,10,10,9,10,,,10,,,,UNSW,R203,,2020,4,11,45,Fri,,,,1,R,44141_UNSW_R203
06/11/2020 12:53:32,05/11/2020,Data Manipulation and Visualisation in R,University of New South Wales,10,10,10,8,10,10,10,10,9,dplyr,,10,"I am so glad I was able to take this course! It was extremely helpful!!! Both instructors were great. 
Please make more R courses like this!

I think it would help to go a little bit slower and have a couple more breaks (it's a lot to take in and can get a bit intense), even if it means making the course a bit longer over all.
",Online,"SL,KT",UNSW,R203,,2020,4,11,45,Thu,25,11,,1,R,44140_UNSW_R203
06/11/2020 13:05:02,05/11/2020,Data Manipulation and Visualisation in R,La Trobe University,9,10,8,8,9,9,10,7,8,Pretty much everything I learn in the session since I didn't have much knowledge regarding R programming before ,none,10,,Online,CF,LTU,R203,,2020,4,11,45,Thu,17,6,,1,R,44140_LTU_R203
06/11/2020 13:12:47,06/11/2020,Data Manipulation and Visualisation in R,University of New South Wales,9,8,9,9,9,9,9,9,9,ggplot2 visualisation ,N/A,9,,,,UNSW,R203,,2020,4,11,45,Fri,,,,1,R,44141_UNSW_R203
06/11/2020 15:13:26,05/11/2020,Data Manipulation and Visualisation in R,La Trobe University,9,9,9,9,9,9,9,10,8,"Going through the scripts, what they mean and challenge questions",,9,,Online,CF,LTU,R203,,2020,4,11,45,Thu,17,6,,1,R,44140_LTU_R203
09/11/2020 08:56:25,04/11/2020,Programming with R,University of Newcastle,8,10,10,10,9,10,9,8,6,Introductory session day 1,,10,"During the second day, it was difficult for me to try to implement the scripts at the same time as the instructor due to typos and other aspects of being new to this language. I would have preferred that after each exercise I could have had time to check myself the code. (Fist day was fine)",Online,NW,UON,R101,,2020,4,11,45,Wed,21,17,,1,R,44139_UON_R101
09/11/2020 09:03:41,04/11/2020,Programming with R,University of Newcastle,10,10,10,5,10,10,10,10,10,creating functions; enormously helpful.,none.,10,I really like the 2 half day layout!!!,Online,NW,UON,R101,,2020,4,11,45,Wed,21,17,,1,R,44139_UON_R101
09/11/2020 09:06:02,04/11/2020,Programming with R,University of Newcastle,8,10,10,10,9,7,9,5,5,I liked the step by step teaching and how we could follow along.,But I didn't like that most of the delay and errors came from making errors in typing code as we tried to keep up with the instructor.,10,,Online,NW,UON,R101,,2020,4,11,45,Wed,21,17,,1,R,44139_UON_R101
09/11/2020 09:10:45,05/11/2020,Data Manipulation and Visualisation in R,University of New South Wales,9,10,10,8,10,10,10,10,10,The data manipulation - how to use the pipe function and rearrange and filter etc,I have already tried to use ggplot and found that there are many useful web resources out there so this was not as useful (although I still liked watching the tutor building the plot). ,10,,Online,"SL,KT",UNSW,R203,,2020,4,11,45,Thu,25,11,,1,R,44140_UNSW_R203
09/11/2020 09:20:04,04/11/2020,Programming with R,University of Newcastle,10,10,10,5,10,10,10,10,10,Learning coding and how to be organized,Understanding what the codes mean,10,,Online,NW,UON,R101,,2020,4,11,45,Wed,21,17,,1,R,44139_UON_R101
09/11/2020 09:20:13,04/11/2020,Programming with R,University of Newcastle,6,9,8,5,8,8,7,10,7,Basic grammar and syntax of the code,Repeated examples,8,,Online,NW,UON,R101,,2020,4,11,45,Wed,21,17,,1,R,44139_UON_R101
09/11/2020 09:22:23,03/11/2020,Getting started with NVivo,University of New South Wales,10,10,10,2,10,10,10,10,10,"the parts related to NCapture, endnote libraries, some of the visualisation and the parts that dealt with survey data. ",Most of the other parts except what is noted for the previous question. This is because I am very familiar with Nvivo and I teach others how to use Nvivo for qualitative data management. ,8,"As an introductory course, this was excellent. I would recommend it for anyone who is thinking of using Nvivo for their data analysis. However, the focus was solely on the functionality of Nvivo and from this point of view it was excellent. I felt there wasn't enough emphasis on the intricacies of qualitative research. I realise this isn't the purpose of the course. But I think it is very important for the trainers to emphasize that NVivo is just a tool to manage qualitative data and the analysis itself is by the researcher.  That it is important not to over rely on some of the Nvivo functionalities. I felt there was a much more quantitative approach to using Nvivo emphasised. This can mislead participants on how Nvivo can be used and give participants the idea that Nvivo is actually doing the analysis, which it is not. I also felt there was an assumption on the trainer's part that participants are already familiar with Nvivo and some of the terms used in Nvivo. Even for me, someone who has been training others in the use of Nvivo for more than 5 years, I felt the training was going too fast. Those who are not so tech savvy and familiar with this kind of software,  can easily get lost.  It would be good in the future, to keep on checking with participants if they are following and keeping up with the trainers. Again I realise within the three hours, it is not possible to take it any slower. Perhaps trainers need to continue emphasising throughout the training that this is just an introduction only.  I will recommend this for HDR candidates and staff who need a quick introduction to Nvivo. But for them to learn how to use Nvivo for data analysis, I think it is essential to provide follow up training with some of the qualitative data analysis concepts integrated into the training. ",Online,SG,UNSW,NVIVO101,,2020,4,11,45,Tue,24,18,,0.5,NVivo,44138_UNSW_NVIVO101
09/11/2020 10:05:34,04/11/2020,Programming with R,University of Newcastle,9,9,9,9,9,9,9,7,9,"Performing the work along side as it was taught - It was good that if it was not working for us, we were able to trouble shoot during the class 
",,10,I suggest going a bit slow when introducing a command. I would have appreciated  time to listen to the instructor then attempt it on my computer but there was not much time for this. Extra time required in the session could be compensated with shorter breaks. ,Online,NW,UON,R101,,2020,4,11,45,Wed,21,17,,1,R,44139_UON_R101
09/11/2020 11:43:00,04/11/2020,Programming with R,University of Newcastle,9,10,10,8,10,10,10,9,9,Applying functions and writing loops because I will need it a lot in my work.,None,9,They were great. I guess makes it even harder for instructors. I really appreciate their great support.,Online,NW,UON,R101,,2020,4,11,45,Wed,21,17,,1,R,44139_UON_R101
09/11/2020 11:45:27,04/11/2020,Programming with R,University of Newcastle,10,10,10,8,10,10,10,10,10,using the functions,,10,,Online,NW,UON,R101,,2020,4,11,45,Wed,21,17,,1,R,44139_UON_R101
09/11/2020 11:45:43,04/11/2020,Programming with R,University of Newcastle,9,10,10,10,10,10,10,10,10,,,10,,Online,NW,UON,R101,,2020,4,11,45,Wed,21,17,,1,R,44139_UON_R101
09/11/2020 12:42:51,04/11/2020,Excel for Researchers,The University of Sydney,9,9,9,8,10,9,9,8,9,,,9,,Online,JZ,USYD,EXCEL101,,2020,4,11,45,Wed,15,12,,1,Excel,44139_USYD_EXCEL101
09/11/2020 13:00:04,03/11/2020,Getting started with NVivo,University of New South Wales,10,10,10,10,10,10,10,10,10,,,10,,Online,SG,UNSW,NVIVO101,,2020,4,11,45,Tue,24,18,,0.5,NVivo,44138_UNSW_NVIVO101
09/11/2020 16:35:42,09/11/2020,Programming with R,Western Sydney University,10,10,10,5,10,10,10,10,7,The breadth of the content,NA,10,,Online,KT,WSU,R101,,2020,4,11,46,Mon,21,17,,1,R,44144_WSU_R101
09/11/2020 16:37:27,09/11/2020,Programming with R,Western Sydney University,9,9,9,8,9,9,9,9,9,,,10,,Online,KT,WSU,R101,,2020,4,11,46,Mon,21,17,,1,R,44144_WSU_R101
09/11/2020 16:42:09,09/11/2020,Programming with R,Western Sydney University,9,8,10,8,10,10,10,10,5,Having two screens and following instructor,I missed the start because windows didnot allow me to open the datafile,8,,Online,KT,WSU,R101,,2020,4,11,46,Mon,21,17,,1,R,44144_WSU_R101
09/11/2020 17:57:58,04/11/2020,Excel for Researchers,The University of Sydney,10,10,10,10,10,10,10,10,10,all,none ,10,"excellent teaching, thankyou so much ",Online,JZ,USYD,EXCEL101,,2020,4,11,45,Wed,15,12,,1,Excel,44139_USYD_EXCEL101
10/11/2020 14:19:43,09/11/2020,Programming with R,Western Sydney University,10,10,10,10,10,10,10,10,10,This topic was totaly new for me. This course helped me to undrestand the basic of this software. ,N/A,10,,Online,KT,WSU,R101,,2020,4,11,46,Mon,21,17,,1,R,44144_WSU_R101
10/11/2020 18:53:06,04/11/2020,Excel for Researchers,The University of Sydney,7,9,10,6,10,9,10,8,8,,,8,,Online,JZ,USYD,EXCEL101,,2020,4,11,45,Wed,15,12,,1,Excel,44139_USYD_EXCEL101
11/11/2020 12:32:24,11/11/2020,R for Reproducible Scientific Analysis,The University of Sydney,9,10,10,10,10,9,9,5,7,,,10,,,,USYD,R102,,2020,4,11,46,Wed,,,,1,R,44146_USYD_R102
11/11/2020 12:58:48,11/11/2020,R for Reproducible Scientific Analysis,The University of Sydney,8,10,10,6,9,10,10,8,8,Interactive nature of the training and the challenges,"The early parts were pretty slow, but only because I had some prior experience",9,,,,USYD,R102,,2020,4,11,46,Wed,,,,1,R,44146_USYD_R102
11/11/2020 12:59:21,11/11/2020,R for Reproducible Scientific Analysis,The University of Sydney,10,10,9,10,10,9,9,10,7,All of it,none of it,10,More availability on training courses - they seem to book up very fast!,,,USYD,R102,,2020,4,11,46,Wed,,,,1,R,44146_USYD_R102
11/11/2020 12:59:22,11/11/2020,R for Reproducible Scientific Analysis,The University of Sydney,10,10,10,10,10,10,10,8,8,,,10,"Fantastic course, thanks very much",,,USYD,R102,,2020,4,11,46,Wed,,,,1,R,44146_USYD_R102
11/11/2020 13:00:13,11/11/2020,R for Reproducible Scientific Analysis,The University of Sydney,7,8,8,7,8,8,8,8,8,,,8,,,,USYD,R102,,2020,4,11,46,Wed,,,,1,R,44146_USYD_R102
11/11/2020 13:12:48,09/11/2020,Research Data Management Techniques,HNE Population Health,6,8,8,5,9,9,9,7,6,data labelling conventions: This seems like something I can easily implement and would save me loads of time.. ,,6,,,,,RDMT001,,2020,4,11,46,Mon,,,,0.5,RDMT,44144__RDMT001
11/11/2020 13:23:16,09/11/2020,Research Data Management Techniques,HNE Population Health,7,8,8,6,9,9,9,6,8,"References to other tools (UNSW Data Management link, OpenRefine etc). These are new tools to me","Ethics, have had plenty of exposure to ethics in past",9,Only acknowledging differences between research data and other forms of data (clinical was mentioned but what about service delivery data?),,,,RDMT001,,2020,4,11,46,Mon,,,,0.5,RDMT,44144__RDMT001
11/11/2020 13:24:34,11/11/2020,R for Reproducible Scientific Analysis,The University of Sydney,10,10,10,8,10,10,10,7,7,"Both instructors were so responsive to questions, patient with basics. So many attendees were asking questions, which is a great sign","The last part of the last session when a large script was shared to demonstrate the graph making process. It looked so complicated, and I understand that there is another workshop to cover this. It was a little intimidating though. ",10,"I appreciated these two instructors a lot. It was also nice that the instructors sent an email to follow up on why I was not there for the first session. It could be a bit confrontational but I think some researchers/students like myself could be caught up with other matters and skip these courses by mistake. 

It was also helpful to receive the reminder emails and instructions beforehand.",,,USYD,R102,,2020,4,11,46,Wed,,,,1,R,44146_USYD_R102
11/11/2020 14:10:03,09/11/2020,Research Data Management Techniques,HNE Population Health,9,9,10,6,9,9,9,8,8,"Practical examples, excel tips, links/info to future training/webinars",,9,More practical examples of data management processes or tools. Potentially walking through an specific example from start to finish of a research project and their data management processes,,,,RDMT001,,2020,4,11,46,Mon,,,,0.5,RDMT,44144__RDMT001
11/11/2020 14:41:32,09/11/2020,Research Data Management Techniques,HNE Population Health,10,10,10,7,10,10,10,8,8,"The practical advice about data filing setup, use of read-me doc and excel tips","All very useful, personally I feel the emphasis on not storing data on physical devices was almost repeated to the point of excess ",9,"The video at the start was good but potentially could be reproduced to be slightly more engaging, however its current format does hold some additional comedic value that a re-do will lose. I also see the persepctive of not reinventing the wheel if the resource is already there.",,,,RDMT001,,2020,4,11,46,Mon,,,,0.5,RDMT,44144__RDMT001
11/11/2020 14:47:33,09/11/2020,Research Data Management Techniques,HNE Population Health,8,9,7,1,8,9,9,9,8,Appropriate storage of data (not google drive)/ excel data entry tricks,N/A,9,Work with HNEPH manager to identify setting specific examples (to help understanding),,,,RDMT001,,2020,4,11,46,Mon,,,,0.5,RDMT,44144__RDMT001
11/11/2020 15:22:00,11/11/2020,R for Reproducible Scientific Analysis,The University of Sydney,9,9,9,9,9,9,9,9,9,,,9,,,,USYD,R102,,2020,4,11,46,Wed,,,,1,R,44146_USYD_R102
11/11/2020 15:32:20,11/11/2020,R for Reproducible Scientific Analysis,The University of Sydney,10,10,10,10,10,10,10,10,10,Being able to code at the same time as it is being taught. I think it helps with absorbing the content better. Also the chat function to be able to ask questions instantly.,,10,Having several co-hosts was great to be able to deal with the numerous questions from the participants. ,,,USYD,R102,,2020,4,11,46,Wed,,,,1,R,44146_USYD_R102
11/11/2020 15:34:18,11/11/2020,R for Reproducible Scientific Analysis,The University of Sydney,10,10,10,5,10,10,10,8,8,Having live/real time guidance is valuable,NA,10,Please keep on making these excellent courses available ,,,USYD,R102,,2020,4,11,46,Wed,,,,1,R,44146_USYD_R102
11/11/2020 15:40:39,09/11/2020,Research Data Management Techniques,HNE Population Health,10,10,9,8,10,10,10,9,9,"Learning about the security of things such as email and cloud-based storage options for data, and the importance of having ""data about your data"".",I found all of it useful,9,"For Alice: based on this course I would like more clear guidance around what can and cannot be sent / collected via email (e.g. consent forms, parent names), and also whether our scanning system is compliant with this (e.g. when we scan consent forms into the system they go directly to our email inbox - meaning anyone who can get into our email would be able to access the scanned items - is this an issue?). I think a protocol around this type of thing would be great.",,,,RDMT001,,2020,4,11,46,Mon,,,,0.5,RDMT,44144__RDMT001
11/11/2020 16:38:33,09/11/2020,Research Data Management Techniques,HNE Population Health,7,8,7,5,9,8,9,5,6,Instructor's insights and practical advice,,6,,,,,RDMT001,,2020,4,11,46,Mon,,,,0.5,RDMT,44144__RDMT001
12/11/2020 09:13:27,09/11/2020,Research Data Management Techniques,HNE Population Health,9,8,9,5,9,9,9,9,8,All content was highly relevant/applicable to our work. Opportunities to discuss examples from our research trials/ direct application to our work was particularly useful. ,,9,,,,,RDMT001,,2020,4,11,46,Mon,,,,0.5,RDMT,44144__RDMT001
12/11/2020 11:42:25,11/11/2020,R for Reproducible Scientific Analysis,The University of Sydney,8,8,8,9,9,9,7,8,6,"the ""challenges"" - to see if I was picking up what was being taught","I found the section on ""functions"" difficult to follow and it seemed disconnected from the rest of the  training. ",8,i found it difficult to interact with the Zoom chat as I had to use two machines to complete the training (don't have a machine with two screens). ,,,USYD,R102,,2020,4,11,46,Wed,,,,1,R,44146_USYD_R102
12/11/2020 12:14:10,11/11/2020,Programming with Python,University of New England,10,10,10,7,10,10,10,8,7,,,10,,Online,GLC,UNE,PYTHON101,,2020,4,11,46,Wed,14,8,,1,Python,44146_UNE_PYTHON101
12/11/2020 12:15:54,12/11/2020,Programming with Python,University of New England,8,9,7,8,8,8,8,8,8,All the program was very useful for me. ,,8,,,,UNE,PYTHON101,,2020,4,11,46,Thu,,,,1,Python,44147_UNE_PYTHON101
12/11/2020 12:27:51,11/11/2020,Programming with Python,University of New England,9,10,10,8,10,10,10,9,9,The guide to best practice and use of PyCharm as an IDE,all good,9,"Not really, the online version of the course was pretty good compared to the face-to-face classes",Online,GLC,UNE,PYTHON101,,2020,4,11,46,Wed,14,8,,1,Python,44146_UNE_PYTHON101
